age,year,Dx,sex,country,Nx,Mx
15,2007,17,f,Argentina,344510,4.934544715683145
16,2007,20,f,Argentina,341884,5.84993740566976
17,2007,21,f,Argentina,337216,6.2274625166065665
18,2007,20,f,Argentina,332760,6.010337780983291
19,2007,19,f,Argentina,328752,5.7794325205626125
20,2007,17,f,Argentina,324514,5.238602957037292
21,2007,15,f,Argentina,321452,4.666326543309732
22,2007,14,f,Argentina,320173,4.372636043638908
23,2007,14,f,Argentina,319832,4.377298081492784
24,2007,13,f,Argentina,319722,4.06603236561763
25,2007,13,f,Argentina,320274,4.059024460305863
26,2007,13,f,Argentina,320013,4.06233496764194
27,2007,12,f,Argentina,318962,3.762203648083471
28,2007,12,f,Argentina,316396,3.792715457843968
29,2007,11,f,Argentina,312368,3.5214874763099933
30,2007,11,f,Argentina,305820,3.596887057746387
31,2007,10,f,Argentina,297152,3.365281068274822
32,2007,9,f,Argentina,288967,3.1145424910110844
33,2007,9,f,Argentina,280598,3.2074355483645642
34,2007,8,f,Argentina,272061,2.940517016404409
35,2007,8,f,Argentina,264863,3.020429429554147
36,2007,8,f,Argentina,257511.00000000003,3.1066634046700914
37,2007,7,f,Argentina,250523,2.794154628517142
38,2007,8,f,Argentina,244254,3.2752790128309055
39,2007,8,f,Argentina,238087,3.360116260022597
40,2007,8,f,Argentina,233179,3.4308406846242585
41,2007,8,f,Argentina,230862,3.4652736266687456
42,2007,8,f,Argentina,231630,3.4537840521521392
43,2007,8,f,Argentina,232220,3.445009043148738
44,2007,9,f,Argentina,230827,3.899023944339267
45,2007,9,f,Argentina,228208,3.9437705952464417
46,2007,9,f,Argentina,225847,3.984998693805984
47,2007,9,f,Argentina,224003,4.017803332991076
48,2007,9,f,Argentina,220252,4.086228501897826
49,2007,10,f,Argentina,217444,4.598885230220195
50,2007,10,f,Argentina,216262,4.624020863582136
51,2007,10,f,Argentina,213585,4.6819767305756494
52,2007,10,f,Argentina,210430,4.7521741196597445
53,2007,10,f,Argentina,207573,4.817582248172932
54,2007,9,f,Argentina,204433,4.402420352878449
55,2007,9,f,Argentina,200738,4.483456047185884
56,2007,9,f,Argentina,196656,4.576519404442275
57,2007,9,f,Argentina,191487,4.700057967381598
58,2007,9,f,Argentina,187399,4.80258699352718
59,2007,8,f,Argentina,183940,4.349244318799609
60,2007,8,f,Argentina,178310,4.486568336043969
61,2007,8,f,Argentina,171883,4.654328816695077
62,2007,7,f,Argentina,165731,4.223711918711647
63,2007,7,f,Argentina,159830,4.379653381718075
64,2007,6,f,Argentina,154137,3.8926409622608458
65,2007,6,f,Argentina,148637,4.036679965284552
66,2007,6,f,Argentina,143334,4.18602704173469
67,2007,5,f,Argentina,138274,3.6160087941333874
68,2007,5,f,Argentina,133486,3.7457111607209743
69,2007,5,f,Argentina,129145.00000000001,3.8716171744937857
70,2007,5,f,Argentina,125249,3.992047840701323
71,2007,5,f,Argentina,121502,4.115158598212375
72,2007,5,f,Argentina,117595,4.251881457544964
73,2007,5,f,Argentina,113504,4.405131096701438
74,2007,5,f,Argentina,109704,4.557718952818494
75,2007,4,f,Argentina,106261,3.7643161649146912
76,2007,4,f,Argentina,102910,3.8868914585560197
77,2007,4,f,Argentina,99317,4.027507878812288
78,2007,4,f,Argentina,95411,4.1923887182819595
79,2007,3,f,Argentina,90701,3.307571030087871
80,2007,3,f,Argentina,84716,3.5412436847820956
81,2007,3,f,Argentina,77993,3.8464990447860705
82,2007,2,f,Argentina,71310,2.8046557285093257
83,2007,2,f,Argentina,64727.99999999999,3.0898529230008656
84,2007,2,f,Argentina,58031,3.446433802622736
85,2007,2,f,Argentina,51446,3.887571434125102
86,2007,2,f,Argentina,45063,4.438230921154828
87,2007,2,f,Argentina,38879,5.144165230587206
88,2007,1,f,Argentina,32928,3.0369290573372205
89,2007,1,f,Argentina,27475,3.6396724294813465
90,2007,0,f,Argentina,22663,0
0,2008,0,f,Argentina,351072,0
1,2008,0,f,Argentina,343699,0
2,2008,0,f,Argentina,343312,0
3,2008,0,f,Argentina,341091,0
4,2008,0,f,Argentina,338467,0
5,2008,0,f,Argentina,338450,0
6,2008,0,f,Argentina,339502,0
7,2008,0,f,Argentina,341149,0
8,2008,0,f,Argentina,343143,0
9,2008,0,f,Argentina,342170,0
10,2008,1,f,Argentina,340607,0.2935934963168696
11,2008,2,f,Argentina,342371,0.5841616258386371
12,2008,4,f,Argentina,346130,1.1556351659781008
13,2008,8,f,Argentina,349432,2.2894297030609674
14,2008,13,f,Argentina,349692,3.717557164590554
15,2008,17,f,Argentina,347089,4.897879218298477
16,2008,20,f,Argentina,344224,5.810170121781166
17,2008,21,f,Argentina,341545,6.1485309402860535
18,2008,21,f,Argentina,336829,6.234617565589661
19,2008,19,f,Argentina,332334,5.7171399856770595
20,2008,17,f,Argentina,328296,5.178253770987158
21,2008,15,f,Argentina,324041,4.629043855561488
22,2008,14,f,Argentina,320966,4.361832717484095
23,2008,14,f,Argentina,319681,4.379365680162412
24,2008,13,f,Argentina,319336,4.0709472154721045
25,2008,13,f,Argentina,319226,4.072349996554165
26,2008,13,f,Argentina,319779,4.065307603063365
27,2008,12,f,Argentina,319522,3.7556099423513873
28,2008,12,f,Argentina,318478,3.767921175089017
29,2008,11,f,Argentina,315921,3.4818831290101007
30,2008,11,f,Argentina,311904,3.526726172155535
31,2008,10,f,Argentina,305370,3.2747159183940795
32,2008,10,f,Argentina,296714,3.370248791765808
33,2008,9,f,Argentina,288536,3.119194831840741
34,2008,9,f,Argentina,280173,3.2123009711856603
35,2008,8,f,Argentina,271636,2.9451177310813
36,2008,8,f,Argentina,264435,3.0253181311097244
37,2008,8,f,Argentina,257079,3.1118838956118546
38,2008,8,f,Argentina,250085,3.19891236979427
39,2008,8,f,Argentina,243810,3.2812435913211107
40,2008,8,f,Argentina,237637,3.366479125725371
41,2008,8,f,Argentina,232720,3.4376074252320383
42,2008,8,f,Argentina,230385,3.472448293074636
43,2008,8,f,Argentina,231124,3.4613454249666846
44,2008,8,f,Argentina,231679,3.4530535784425864
45,2008,9,f,Argentina,230249,3.9088117646547866
46,2008,9,f,Argentina,227587,3.9545316736017435
47,2008,9,f,Argentina,225179,3.996820307399891
48,2008,9,f,Argentina,223283,4.030759171096769
49,2008,9,f,Argentina,219485,4.100508007380914
50,2008,9,f,Argentina,216627,4.154606766469554
51,2008,9,f,Argentina,215386,4.178544566499215
52,2008,9,f,Argentina,212653,4.232246899879146
53,2008,9,f,Argentina,209438,4.297214450099791
54,2008,9,f,Argentina,206512,4.358100255675215
55,2008,9,f,Argentina,203298,4.4269987899536645
56,2008,9,f,Argentina,199530,4.510599909788001
57,2008,8,f,Argentina,195377,4.094647783515971
58,2008,8,f,Argentina,190147,4.207271216479882
59,2008,8,f,Argentina,185992,4.301260269258893
60,2008,8,f,Argentina,182464,4.384426517011575
61,2008,7,f,Argentina,176779,3.9597463499623826
62,2008,7,f,Argentina,170298,4.110441696320567
63,2008,6,f,Argentina,164081,3.6567305172445317
64,2008,6,f,Argentina,158102,3.795018405839268
65,2008,6,f,Argentina,152319,3.9391014909499145
66,2008,5,f,Argentina,146719,3.4078749173590333
67,2008,5,f,Argentina,141313,3.538244889005258
68,2008,5,f,Argentina,136146,3.6725280213888034
69,2008,5,f,Argentina,131249,3.8095528346882643
70,2008,4,f,Argentina,126792,3.154773171808947
71,2008,4,f,Argentina,122761,3.2583638126114973
72,2008,4,f,Argentina,118858,3.3653603459590435
73,2008,4,f,Argentina,114770,3.485231332229677
74,2008,4,f,Argentina,110470,3.6208925500135782
75,2008,4,f,Argentina,106427,3.758444755560149
76,2008,4,f,Argentina,102689,3.8952565513346125
77,2008,4,f,Argentina,99012,4.039914353815699
78,2008,3,f,Argentina,95085,3.155071777882947
79,2008,3,f,Argentina,90853,3.3020373570492993
80,2008,3,f,Argentina,85865,3.4938566354160603
81,2008,2,f,Argentina,79695,2.5095677269590313
82,2008,2,f,Argentina,72872,2.7445383686463938
83,2008,2,f,Argentina,66135,3.0241173357526274
84,2008,2,f,Argentina,59542,3.358973497699103
85,2008,2,f,Argentina,52904,3.7804324814758807
86,2008,2,f,Argentina,46429,4.307652544745741
87,2008,2,f,Argentina,40209,4.974010793603422
88,2008,2,f,Argentina,34251,5.839245569472424
89,2008,1,f,Argentina,28603,3.4961367688703984
90,2008,0,f,Argentina,23508,0
0,2009,0,f,Argentina,357646,0
1,2009,0,f,Argentina,350331,0
2,2009,0,f,Argentina,343419,0
3,2009,0,f,Argentina,343086,0
4,2009,0,f,Argentina,340909,0
5,2009,0,f,Argentina,338318,0
6,2009,0,f,Argentina,338324,0
7,2009,0,f,Argentina,339394,0
8,2009,0,f,Argentina,341053,0
9,2009,0,f,Argentina,343053,0
10,2009,1,f,Argentina,342082,0.2923275705824919
11,2009,2,f,Argentina,340517,0.5873421884957285
12,2009,4,f,Argentina,342269,1.1686714251071526
13,2009,8,f,Argentina,346008,2.3120852697047467
14,2009,13,f,Argentina,349278,3.721963593469958
15,2009,17,f,Argentina,349498,4.864119394102398
16,2009,21,f,Argentina,346851,6.0544729581289944
17,2009,22,f,Argentina,343940,6.396464499622027
18,2009,21,f,Argentina,341220,6.154387198874626
19,2009,19,f,Argentina,336475,5.646779106917305
20,2009,17,f,Argentina,331960,5.121098927581636
21,2009,15,f,Argentina,327912,4.574398009221986
22,2009,14,f,Argentina,323651,4.325647070455521
23,2009,13,f,Argentina,320574,4.055225938472864
24,2009,13,f,Argentina,319287,4.07157197129855
25,2009,13,f,Argentina,318939,4.076014535694913
26,2009,12,f,Argentina,318827,3.763796667158051
27,2009,12,f,Argentina,319379,3.7572914938051656
28,2009,12,f,Argentina,319121,3.760329154145293
29,2009,11,f,Argentina,318077,3.4582821140792954
30,2009,11,f,Argentina,315524,3.4862641193696833
31,2009,10,f,Argentina,311510,3.2101698179833713
32,2009,10,f,Argentina,304978,3.278925037215799
33,2009,9,f,Argentina,296326,3.037195521149005
34,2009,9,f,Argentina,288149,3.12338408254063
35,2009,9,f,Argentina,279781,3.2168017127682007
36,2009,8,f,Argentina,271239,2.9494283639152186
37,2009,8,f,Argentina,264031,3.0299472410436654
38,2009,8,f,Argentina,256666,3.1168912127044486
39,2009,8,f,Argentina,249665,3.204293753629864
40,2009,8,f,Argentina,243380,3.2870408414824555
41,2009,8,f,Argentina,237196,3.3727381574731448
42,2009,8,f,Argentina,232263,3.444371251555349
43,2009,8,f,Argentina,229904,3.479713271626418
44,2009,8,f,Argentina,230607,3.469105447796468
45,2009,8,f,Argentina,231118,3.4614352841405687
46,2009,8,f,Argentina,229641,3.483698468479061
47,2009,9,f,Argentina,226931,3.9659632223010517
48,2009,9,f,Argentina,224472,4.009408745856945
49,2009,9,f,Argentina,222523,4.044525734418465
50,2009,9,f,Argentina,218675,4.115696810334972
51,2009,9,f,Argentina,215763,4.171243447671751
52,2009,9,f,Argentina,214460,4.196586776088781
53,2009,9,f,Argentina,211665,4.252001984267593
54,2009,9,f,Argentina,208385,4.318928905631403
55,2009,9,f,Argentina,205388,4.381950259995715
56,2009,8,f,Argentina,202101,3.9584168311883663
57,2009,8,f,Argentina,198258,4.035146122728969
58,2009,8,f,Argentina,194034,4.122988754548172
59,2009,8,f,Argentina,188740,4.2386351594786476
60,2009,7,f,Argentina,184514,3.793750067745537
61,2009,7,f,Argentina,180909,3.869348678064662
62,2009,7,f,Argentina,175160,3.9963461977620462
63,2009,6,f,Argentina,168620,3.5582967619499466
64,2009,6,f,Argentina,162337,3.6960150797415254
65,2009,6,f,Argentina,156285,3.8391400326326903
66,2009,5,f,Argentina,150421,3.324003962212723
67,2009,5,f,Argentina,144734,3.4546132905882514
68,2009,5,f,Argentina,139235,3.5910511006571624
69,2009,4,f,Argentina,133966,2.9858322260872163
70,2009,4,f,Argentina,128957,3.1018091301751745
71,2009,4,f,Argentina,124370,3.216209696872236
72,2009,4,f,Argentina,120186,3.3281746626062936
73,2009,4,f,Argentina,116107,3.4450980561034217
74,2009,4,f,Argentina,111826,3.576985674172375
75,2009,3,f,Argentina,107321,2.795352260974087
76,2009,3,f,Argentina,103038,2.91154719618005
77,2009,3,f,Argentina,99029,3.0294156257257976
78,2009,3,f,Argentina,95058,3.155967935365777
79,2009,2,f,Argentina,90832,2.201867183371499
80,2009,2,f,Argentina,86306,2.3173359905452693
81,2009,2,f,Argentina,81070,2.467003823855927
82,2009,2,f,Argentina,74744,2.6758000642192017
83,2009,2,f,Argentina,67852,2.947591817485115
84,2009,2,f,Argentina,61094,3.2736438930173177
85,2009,2,f,Argentina,54531,3.667638590893253
86,2009,2,f,Argentina,47986,4.167882299003876
87,2009,2,f,Argentina,41660,4.800768122899664
88,2009,2,f,Argentina,35642,5.611357387352
89,2009,1,f,Argentina,29953,3.3385637498748038
90,2009,0,f,Argentina,24651,0
0,2010,0,f,Argentina,360183,0
1,2010,0,f,Argentina,356933,0
2,2010,0,f,Argentina,350075,0
3,2010,0,f,Argentina,343221,0
4,2010,0,f,Argentina,342928,0
5,2010,0,f,Argentina,340781,0
6,2010,0,f,Argentina,338212,0
7,2010,0,f,Argentina,338233,0
8,2010,0,f,Argentina,339310,0
9,2010,0,f,Argentina,340974,0
10,2010,0,f,Argentina,342974,0
11,2010,1,f,Argentina,341998,0.29239937075655414
12,2010,4,f,Argentina,340423,1.1750087391274973
13,2010,8,f,Argentina,342159,2.338094277806517
14,2010,13,f,Argentina,345872,3.758615904149512
15,2010,18,f,Argentina,349111,5.155953264148079
16,2010,21,f,Argentina,349296,6.0120928954239385
17,2010,22,f,Argentina,346615,6.347099808144483
18,2010,21,f,Argentina,343675,6.110424092529279
19,2010,19,f,Argentina,340933,5.572942484300435
20,2010,17,f,Argentina,336173,5.056920097687797
21,2010,15,f,Argentina,331650,4.522840343735866
22,2010,14,f,Argentina,327599,4.273517318428933
23,2010,13,f,Argentina,323338,4.020560527992379
24,2010,13,f,Argentina,320260,4.059201898457503
25,2010,12,f,Argentina,318971,3.7620974947565764
26,2010,12,f,Argentina,318620,3.7662419182725504
27,2010,11,f,Argentina,318505,3.453634950785702
28,2010,11,f,Argentina,319050,3.4477354646607115
29,2010,11,f,Argentina,318786,3.4505906783861273
30,2010,11,f,Argentina,317735,3.462004500605851
31,2010,10,f,Argentina,315174,3.1728505523932813
32,2010,10,f,Argentina,311154,3.2138426631185846
33,2010,10,f,Argentina,304618,3.282800097170883
34,2010,9,f,Argentina,295962,3.040930930322136
35,2010,9,f,Argentina,287781,3.1273781104381455
36,2010,9,f,Argentina,279411,3.2210614471155394
37,2010,8,f,Argentina,270865,2.953500821442416
38,2010,8,f,Argentina,263649,3.034337319693987
39,2010,8,f,Argentina,256273.00000000003,3.1216710305026276
40,2010,8,f,Argentina,249258,3.209525872790442
41,2010,8,f,Argentina,242956,3.2927772930077874
42,2010,7,f,Argentina,236751,2.956692896756508
43,2010,8,f,Argentina,231793,3.4513553040859732
44,2010,8,f,Argentina,229401,3.487343124049154
45,2010,8,f,Argentina,230060,3.4773537338085716
46,2010,8,f,Argentina,230523,3.47036955097756
47,2010,8,f,Argentina,229000,3.493449781659389
48,2010,9,f,Argentina,226245,3.977988463833455
49,2010,9,f,Argentina,223736,4.022598062001645
50,2010,9,f,Argentina,221731,4.058972358398239
51,2010,9,f,Argentina,217833,4.131605404139869
52,2010,9,f,Argentina,214865,4.188676610895214
53,2010,9,f,Argentina,213494,4.215575144968946
54,2010,8,f,Argentina,210632,3.7980933571347184
55,2010,8,f,Argentina,207284,3.859439223480828
56,2010,8,f,Argentina,204212,3.9174975025953422
57,2010,8,f,Argentina,200845,3.9831711020936544
58,2010,7,f,Argentina,196923,3.554688888550347
59,2010,7,f,Argentina,192618,3.63413595821782
60,2010,7,f,Argentina,187249,3.738337721429754
61,2010,7,f,Argentina,182939,3.8264120827160966
62,2010,6,f,Argentina,179243,3.3474110564987196
63,2010,6,f,Argentina,173427,3.4596689096853432
64,2010,6,f,Argentina,166829,3.596497011910399
65,2010,5,f,Argentina,160486,3.115536557705968
66,2010,5,f,Argentina,154369,3.2389922847203776
67,2010,5,f,Argentina,148431,3.3685685604759112
68,2010,4,f,Argentina,142657,2.803928303553278
69,2010,4,f,Argentina,137054,2.918557648809958
70,2010,4,f,Argentina,131664,3.0380362133916634
71,2010,4,f,Argentina,126513,3.16173041505616
72,2010,3,f,Argentina,121761,2.463843102471235
73,2010,3,f,Argentina,117389,2.555605721149341
74,2010,3,f,Argentina,113106,2.6523791841281628
75,2010,3,f,Argentina,108612,2.762125731963319
76,2010,3,f,Argentina,103882,2.887892031343255
77,2010,3,f,Argentina,99351,3.0195971857354227
78,2010,2,f,Argentina,95067,2.103779439763535
79,2010,2,f,Argentina,90802,2.2025946565053633
80,2010,2,f,Argentina,86281,2.318007440803885
81,2010,2,f,Argentina,81477,2.454680461970863
82,2010,2,f,Argentina,76016,2.6310250473584507
83,2010,2,f,Argentina,69571,2.874761035488925
84,2010,2,f,Argentina,62655,3.192083632591174
85,2010,2,f,Argentina,55926,3.5761542037692666
86,2010,2,f,Argentina,49440,4.0453074433656955
87,2010,3,f,Argentina,43038,6.970584134950509
88,2010,2,f,Argentina,36911,5.418438947739157
89,2010,1,f,Argentina,31154,3.2098606920459654
90,2010,0,f,Argentina,25799,0
0,2011,0,f,Argentina,363469,0
1,2011,0,f,Argentina,359505,0
2,2011,0,f,Argentina,356702,0
3,2011,0,f,Argentina,349902,0
4,2011,0,f,Argentina,343091,0
5,2011,0,f,Argentina,342825,0
6,2011,0,f,Argentina,340698,0
7,2011,0,f,Argentina,338140,0
8,2011,0,f,Argentina,338168,0
9,2011,0,f,Argentina,339247,0
10,2011,0,f,Argentina,340908,0
11,2011,1,f,Argentina,342901,0.29162936241072496
12,2011,4,f,Argentina,341916,1.169877981726506
13,2011,8,f,Argentina,340327,2.350680375051054
14,2011,13,f,Argentina,342043,3.800691725894113
15,2011,18,f,Argentina,345732,5.206344798861546
16,2011,21,f,Argentina,348945,6.018140394618063
17,2011,22,f,Argentina,349107,6.30179286006869
18,2011,21,f,Argentina,346409,6.062198153050296
19,2011,19,f,Argentina,343454,5.532036313451001
20,2011,17,f,Argentina,340704,4.989668451206913
21,2011,15,f,Argentina,335942,4.4650564680808
22,2011,14,f,Argentina,331418,4.224272670766223
23,2011,13,f,Argentina,327369,3.971054070483155
24,2011,12,f,Argentina,323108,3.713928469737673
25,2011,12,f,Argentina,320029,3.749660187045549
26,2011,11,f,Argentina,318738,3.4511103163099475
27,2011,11,f,Argentina,318382,3.4549691879566056
28,2011,11,f,Argentina,318259,3.4563044564332825
29,2011,11,f,Argentina,318794,3.4505040872789325
30,2011,10,f,Argentina,318518,3.1395399945999913
31,2011,10,f,Argentina,317454,3.1500626862474563
32,2011,10,f,Argentina,314882,3.1757928366816777
33,2011,10,f,Argentina,310853,3.2169546377226537
34,2011,10,f,Argentina,304308,3.286144301168553
35,2011,9,f,Argentina,295649,3.0441503269079213
36,2011,9,f,Argentina,287463,3.130837707809353
37,2011,9,f,Argentina,279085,3.224823978357848
38,2011,8,f,Argentina,270530,2.9571581709976713
39,2011,8,f,Argentina,263300,3.038359285985568
40,2011,8,f,Argentina,255909,3.1261112348530142
41,2011,7,f,Argentina,248873,2.812679559454019
42,2011,7,f,Argentina,242547,2.8860385822129317
43,2011,7,f,Argentina,236317,2.962122911174397
44,2011,7,f,Argentina,231330,3.025980201443825
45,2011,8,f,Argentina,228902,3.4949454351643934
46,2011,8,f,Argentina,229516,3.48559577545792
47,2011,8,f,Argentina,229930,3.4793197929804722
48,2011,8,f,Argentina,228361,3.50322515665985
49,2011,8,f,Argentina,225558,3.546759591767971
50,2011,8,f,Argentina,222996,3.5875082961129348
51,2011,8,f,Argentina,220935,3.6209744947609024
52,2011,8,f,Argentina,216984,3.686907790436161
53,2011,8,f,Argentina,213955,3.7391040171998786
54,2011,8,f,Argentina,212513,3.764475585023034
55,2011,8,f,Argentina,209584,3.8170852736850143
56,2011,8,f,Argentina,206166,3.8803682469466354
57,2011,7,f,Argentina,203016,3.448004098199157
58,2011,7,f,Argentina,199565,3.5076290932778793
59,2011,7,f,Argentina,195555,3.5795556237375674
60,2011,7,f,Argentina,191160,3.66185394433982
61,2011,6,f,Argentina,185707,3.230895981303882
62,2011,6,f,Argentina,181306,3.3093223610911937
63,2011,6,f,Argentina,177518,3.3799389357698937
64,2011,5,f,Argentina,171633,2.913192684390531
65,2011,5,f,Argentina,164979,3.030688754326308
66,2011,5,f,Argentina,158577,3.153042370583376
67,2011,4,f,Argentina,152392,2.624809701296656
68,2011,4,f,Argentina,146371,2.7327817668800516
69,2011,4,f,Argentina,140499,2.8469953522800875
70,2011,4,f,Argentina,134780,2.9677993767621307
71,2011,3,f,Argentina,129253.99999999999,2.321011342008758
72,2011,3,f,Argentina,123950,2.420330778539734
73,2011,3,f,Argentina,119025,2.520478890989288
